Name,Brand,Price,Old_price,Discount,Category,Model,Gender,Color,Material,Savings,Brand_Price_Diff,Price_bucket,Is_Premium_Brand
Travel Soft Int1223Y052 5Fx,Travel Soft,12990.0,12990.0,0.0,Travel Soft сандалии,INT1223Y052 5FX,Женщины,Белый,кожа,0.0,0.0,Budget,0
Polaris Int1125Y090 5Fx,Polaris,12990.0,12990.0,0.0,Polaris сандалии,INT1125Y090 5FX,Мужчины,Коричневый,кожа,0.0,5000.0,Budget,0
Polaris Int1125Y090 5Fx,Polaris,12990.0,12990.0,0.0,Polaris сандалии,INT1125Y090 5FX,Мужчины,Черный,кожа,0.0,5000.0,Budget,0
Polaris Int1125Y079 5Fx,Polaris,8990.0,8990.0,0.0,Polaris сандалии,INT1125Y079 5FX,Мужчины,Черный,кожа,0.0,1000.0,Budget,0
Polaris Int1125Y080 5Fx,Polaris,8990.0,8990.0,0.0,Polaris сандалии,INT1125Y080 5FX,Мужчины,Черный,кожа,0.0,1000.0,Budget,0
Polaris Int1125Y080 5Fx,Polaris,8990.0,8990.0,0.0,Polaris сандалии,INT1125Y080 5FX,Мужчины,Коричневый,кожа,0.0,1000.0,Budget,0
Polaris Int1125Y110 5Fx,Polaris,11990.0,11990.0,0.0,Polaris сандалии,INT1125Y110 5FX,Мужчины,Черный,кожа,0.0,4000.0,Budget,0
Polaris 166923Z5Fx,Polaris,11990.0,11990.0,0.0,Polaris сандалии,166923.Z5FX,Женщины,Черный,кожа,0.0,4000.0,Budget,0
Kinetix IntDeerRun5Fx,Kinetix,17990.0,17990.0,0.0,Kinetix обувь,INT-DEER-RUN-5FX,Женщины,Бежевый,Текстиль,0.0,5000.0,Mid-range,0
Polaris BirkeInt 5Fx,Polaris,8990.0,8990.0,0.0,Polaris сандалии,BIRKE-INT 5FX,Мальчик,Черный,кожа,0.0,1000.0,Budget,0
Polaris HoustonckInt 5Fx,Polaris,7990.0,7990.0,0.0,Polaris сандалии,HOUSTON.CK-INT 5FX,Мальчик,Черный,кожа,0.0,0.0,Budget,0
Polaris ImmobileckInt 5Fx,Polaris,7990.0,7990.0,0.0,Polaris сандалии,IMMOBILE.CK-INT 5FX,Мальчик,Коричневый,кожа,0.0,0.0,Budget,0
Polaris TekirfInt 5Fx,Polaris,12990.0,12990.0,0.0,Polaris сандалии,TEKIR.F-INT 5FX,Мальчик,Коричневый,Кожа,0.0,5000.0,Budget,0
Polaris TexasgirlckInt 5Fx,Polaris,5990.0,5990.0,0.0,Polaris сандалии,TEXASGIRL.CK-INT 5FX,Девочка,Розовый,Текстиль,0.0,-2000.0,Budget,0
Polaris Int1225Y120 5Fx,Polaris,9990.0,9990.0,0.0,Polaris сандалии,INT1225Y120 5FX,Женщины,Золотой,кожа,0.0,2000.0,Budget,0
Polaris Int1225Y135 5Fx  007,Polaris,11990.0,11990.0,0.0,Polaris сандалии,INT1225Y135 5FX,Женщины,Зеленый,кожа,0.0,4000.0,Budget,0
Polaris Int1125Y073 5Fx,Polaris,9990.0,9990.0,0.0,Polaris сандалии,INT1125Y073 5FX,Мужчины,Синий,кожа,0.0,2000.0,Budget,0
Kinetix Int1125Y083 5Fx,Kinetix,12990.0,12990.0,0.0,Kinetix сандалии,INT1125Y083 5FX,Мужчины,Синий,кожа,0.0,0.0,Budget,0
Us Polo Assn Turner 5Fx,U.S. Polo Assn.,27990.0,27990.0,0.0,U.S. Polo Assn. обувь,TURNER 5FX,Женщины,Черный,Текстиль,0.0,8000.0,Mid-range,0
Lumberjack Dublin 5Fx,Lumberjack,29990.0,29990.0,0.0,Lumberjack обувь,DUBLIN 5FX,Мужчины,Белый,Текстиль,0.0,16000.0,Mid-range,0
Lumberjack Space 5Fx,Lumberjack,29990.0,29990.0,0.0,Lumberjack обувь,SPACE 5FX,Мужчины,Черный,Текстиль,0.0,16000.0,Mid-range,0
Reebok Monac Tee,Reebok,17990.0,17990.0,0.0,Reebok футболка,MONAC TEE,Мужчины,Черный,Полиамид,0.0,-7600.0,Mid-range,1
Reebok Dex2000,Reebok,39990.0,39990.0,0.0,Reebok кроссовки,DEX2000,Мужчины,Бежевый,Текстиль,0.0,14400.0,Premium,1
adidas XPlrpath K,adidas,32990.0,32990.0,0.0,adidas обувь для бега,X_PLRPATH K,Женщины,Белый,Текстиль,0.0,1000.0,Premium,0
Reebok Edgewood,Reebok,32990.0,32990.0,0.0,Reebok обувь,EDGEWOOD,Мужчины,Белый,Текстиль,0.0,7400.0,Premium,1
Oxide Candross Pnm 5Fx,Oxide,17990.0,17990.0,0.0,Oxide кроссовки,CANDROSS PNM 5FX,Мужчины,Белый,Текстиль,0.0,0.0,Mid-range,0
Oxide Pax Pnm 5Fx,Oxide,15990.0,15990.0,0.0,Oxide кроссовки,PAX PNM 5FX,Мужчины,Белый,кожа,0.0,-2000.0,Mid-range,0
Polaris 408022M5Fx,Polaris,11990.0,11990.0,0.0,Polaris сандалии,408022.M5FX,Мужчины,Черный,кожа,0.0,4000.0,Budget,0
Reebok Bb 4000 Ii,Reebok,49990.0,49990.0,0.0,Reebok Баскетбольная Обувь,BB 4000 II,Унисекс,Серый,кожа/Кожа,0.0,24400.0,Premium,1
Reebok Hammer Street,Reebok,49990.0,49990.0,0.0,Reebok кроссовки,HAMMER STREET,Унисекс,Черный,Другие,0.0,24400.0,Premium,1
Reebok Bb 4000 Ii  011,Reebok,49990.0,49990.0,0.0,Reebok Баскетбольная Обувь,BB 4000 II,Унисекс,Бежевый,кожа/Кожа,0.0,24400.0,Premium,1
Reebok Bb 4000 Ii,Reebok,49990.0,49990.0,0.0,Reebok Баскетбольная Обувь,BB 4000 II,Унисекс,Белый,кожа/Кожа,0.0,24400.0,Premium,1
Reebok Club C 85 Vintage,Reebok,49990.0,49990.0,0.0,Reebok кроссовки,CLUB C 85 VINTAGE,Унисекс,Белый,кожа/Кожа,0.0,24400.0,Premium,1
Reebok Rbk Premier Road Plus Vi,Reebok,52990.0,52990.0,0.0,Reebok кроссовки,RBK PREMIER ROAD PLUS VI,Унисекс,Серый,Текстиль,0.0,27400.0,Luxury,1
Reebok Campio Xt,Reebok,39990.0,39990.0,0.0,Reebok кроссовки,CAMPIO XT,Унисекс,Белый,кожа,0.0,14400.0,Premium,1
Reebok Classic Leather 2400,Reebok,44990.0,44990.0,0.0,Reebok кроссовки,CLASSIC LEATHER 2400,Унисекс,Черный,кожа/Текстиль,0.0,19400.0,Premium,1
adidas Galaxy 7 M,adidas,39990.0,39990.0,0.0,adidas обувь для бега,GALAXY 7 M,Мужчины,Черный,Текстиль,0.0,8000.0,Premium,0
Kinetix Felba 5Fx,Kinetix,12990.0,12990.0,0.0,Kinetix кроссовки,FELBA 5FX,Мужчины,Черный,Текстиль,0.0,0.0,Budget,0
Butigo Int1225Y002 5Fx  019,Butigo,16990.0,16990.0,0.0,Butigo кроссовки,INT1225Y002 5FX,Женщины,Розовый,кожа,0.0,3000.0,Mid-range,0
Polaris Int1225Y061 5Fx,Polaris,19990.0,19990.0,0.0,Polaris повседневная обувь,INT1225Y061 5FX,Женщины,Белый,Кожа,0.0,12000.0,Mid-range,0
Butigo Int1225Y065 5Fx,Butigo,14990.0,14990.0,0.0,Butigo обувь,INT1225Y065 5FX,Женщины,Желтый,кожа,0.0,1000.0,Budget,0
Kinetix Int1125Y107 5Fx,Kinetix,14990.0,14990.0,0.0,Kinetix кроссовки,INT1125Y107 5FX,Мужчины,Зеленый,Текстиль,0.0,2000.0,Budget,0
Kinetix Int1120Y073 5Fx,Kinetix,9990.0,9990.0,0.0,Kinetix кроссовки,INT1120Y073 5FX,Мужчины,Черный,Текстиль,0.0,-3000.0,Budget,0
Reebok Dex2000,Reebok,39990.0,39990.0,0.0,Reebok кроссовки,DEX2000,Мужчины,Серый,Текстиль,0.0,14400.0,Premium,1
Kinetix Felba 5Fx,Kinetix,12990.0,12990.0,0.0,Kinetix кроссовки,FELBA 5FX,Мужчины,Синий,Текстиль,0.0,0.0,Budget,0
Kinetix WallmartpInt 5Fx,Kinetix,12990.0,12990.0,0.0,Kinetix кроссовки,WALLMART.P-INT 5FX,Мальчик,Синий,Текстиль,0.0,0.0,Budget,0
Polaris Int1225Y060 5Fx,Polaris,15990.0,15990.0,0.0,Polaris повседневная обувь,INT1225Y060 5FX,Женщины,Бежевый,Кожа,0.0,8000.0,Mid-range,0
Kinetix Int1125Y107 5Fx,Kinetix,14990.0,14990.0,0.0,Kinetix кроссовки,INT1125Y107 5FX,Мужчины,Черный,Текстиль,0.0,2000.0,Budget,0
Butigo Int1225Y064 5Fx,Butigo,15990.0,15990.0,0.0,Butigo обувь,INT1225Y064 5FX,Женщины,Черный,кожа,0.0,2000.0,Mid-range,0
Butigo Int1225Y070 5Fx,Butigo,12990.0,12990.0,0.0,Butigo обувь,INT1225Y070 5FX,Женщины,Разноцветный,Текстиль,0.0,-1000.0,Budget,0
Kinetix Edward Ag 5Fx,Kinetix,15990.0,15990.0,0.0,Kinetix обувь,EDWARD AG 5FX,Мальчик,Серый,кожа,0.0,3000.0,Mid-range,0
Proshot Wanda W 5Fx,PROSHOT,15990.0,15990.0,0.0,PROSHOT кроссовки,WANDA W 5FX,Женщины,Бежевый,Текстиль,0.0,3000.0,Mid-range,0
Frozen Kilopf5Fx  005,Frozen,7990.0,7990.0,0.0,Frozen сандалии,KILOP.F5FX,Девочка,Оранжевый,Синтетика,0.0,3000.0,Budget,0
I Cool Rugyp 5Fx,I Cool,8990.0,8990.0,0.0,I Cool обувь,RUGY.P 5FX,Девочка,Белый,кожа,0.0,0.0,Budget,0
Polaris Sardyi5Fx  008,Polaris,10990.0,10990.0,0.0,Polaris кроссовки,SARDY.I5FX,Девочка,Фиолетовый,кожа,0.0,3000.0,Budget,0
Polaris Destyp5Fx,Polaris,10990.0,10990.0,0.0,Polaris обувь,DESTY.P5FX,Девочка,Серебро,кожа,0.0,3000.0,Budget,0
Torex Stride 5Fx,Torex,15990.0,15990.0,0.0,Torex кроссовки,STRIDE 5FX,Мужчины,Черный,Текстиль,0.0,4000.0,Mid-range,0
Frozen Storyf5Fx  008,Frozen,12990.0,12990.0,0.0,Frozen повседневная обувь,STORY.F5FX,Девочка,Фиолетовый,кожа,0.0,8000.0,Budget,0
Kinetix Ryan 5Fx,Kinetix,7990.0,7990.0,0.0,Kinetix сандалии,RYAN 5FX,Мужчины,Зеленый,Текстиль,0.0,-5000.0,Budget,0
Kinetix Forlon 5Fx  011,Kinetix,17990.0,17990.0,0.0,Kinetix повседневная обувь,FORLON 5FX,Мужчины,Бежевый,Текстиль,0.0,5000.0,Mid-range,0
I Cool Arnos P 5Fx,I Cool,10990.0,10990.0,0.0,I Cool кроссовки,ARNOS P 5FX,Мальчик,Белый,кожа,0.0,2000.0,Budget,0
I Cool Wembley P 5Fx,I Cool,10990.0,10990.0,0.0,I Cool обувь для бега,WEMBLEY P 5FX,Девочка,Белый,кожа/Текстиль,0.0,2000.0,Budget,0
Garamond 358237Nm 5Fx,Garamond,16990.0,16990.0,0.0,Garamond обувь,358237N.M 5FX,Мужчины,Черный,кожа,0.0,1000.0,Mid-range,0
Kinetix Missori 5Fx,Kinetix,12990.0,12990.0,0.0,Kinetix сандалии,MISSORI 5FX,Женщины,Бежевый,кожа,0.0,0.0,Budget,0
Garamond Julep Jj 5Fx,Garamond,19990.0,19990.0,0.0,Garamond обувь,JULEP JJ 5FX,Мужчины,Черный,кожа,0.0,4000.0,Mid-range,0
Torex Dion 5Fx,Torex,15990.0,15990.0,0.0,Torex кроссовки,DION 5FX,Мужчины,Белый,Текстиль,0.0,4000.0,Mid-range,0
Garamond 357165M 5Fx,Garamond,16990.0,16990.0,0.0,Garamond обувь,357165.M 5FX,Мужчины,Черный,кожа,0.0,1000.0,Mid-range,0
Us Polo Assn Patrick 5Fx,U.S. Polo Assn.,11990.0,11990.0,0.0,U.S. Polo Assn. сандалии,PATRICK 5FX,Мужчины,Белый,кожа,0.0,-8000.0,Budget,0
Kinetix Frog B 5Fx  008,Kinetix,4990.0,4990.0,0.0,Kinetix сандалии,FROG B 5FX,Девочка,Фиолетовый,Синтетика,0.0,-8000.0,Budget,0
Kinetix IntSaruma5Fx,Kinetix,19990.0,19990.0,0.0,Kinetix обувь,INT-SARUMA-5FX,Мужчины,Белый,Текстиль,0.0,7000.0,Mid-range,0
I Cool Wembley P 5Fx,I Cool,10990.0,10990.0,0.0,I Cool обувь для бега,WEMBLEY P 5FX,Девочка,Синий,кожа/Текстиль,0.0,2000.0,Budget,0
Spiderman Soltemf5Fx,Spiderman,14990.0,14990.0,0.0,Spiderman кроссовки,SOLTEM.F5FX,Мальчик,Черный,Текстиль,0.0,5500.0,Budget,0
Spiderman Soltemf5Fx  023,Spiderman,14990.0,14990.0,0.0,Spiderman кроссовки,SOLTEM.F5FX,Мальчик,Синий,Текстиль,0.0,5500.0,Budget,0
Garamond 358223M 5Fx,Garamond,16990.0,16990.0,0.0,Garamond обувь,358223.M 5FX,Мужчины,Черный,кожа,0.0,1000.0,Mid-range,0
Garamond Julep Jj 5Fx  008,Garamond,19990.0,19990.0,0.0,Garamond обувь,JULEP JJ 5FX,Мужчины,Коричневый,кожа,0.0,4000.0,Mid-range,0
Proshot Fiorin W 5Fx,PROSHOT,15990.0,15990.0,0.0,PROSHOT обувь,FIORIN W 5FX,Женщины,Белый,Текстиль,0.0,3000.0,Mid-range,0
Lumberjack Wb Noor3 5Li 32Sn859 4Pr,Lumberjack,2990.0,2990.0,0.0,Lumberjack носки,WB NOOR-3 5LI 32SN859 4PR,Женщины,Фиолетовый,Текстиль,0.0,-11000.0,Budget,0
Lumberjack Wl Sohol 3Lu 32Ptk6 4Pr  008,Lumberjack,2490.0,2490.0,0.0,Lumberjack носки,WL SOHOL 3LU 32PTK6 4PR,Женщины,Синий,Текстиль,0.0,-11500.0,Budget,0
Lumberjack Wl Walker 2Li 32Ptk4 4Pr,Lumberjack,2190.0,2190.0,0.0,Lumberjack носки,WL WALKER 2LI 32PTK4 4PR,Женщины,Белый,Текстиль,0.0,-11800.0,Budget,0
adidas XPlrpath,adidas,36990.0,36990.0,0.0,adidas обувь,X_PLRPATH,Мужчины,Белый,Текстиль,0.0,5000.0,Premium,0
Reebok Energen Tech 2,Reebok,39990.0,39990.0,0.0,Reebok обувь,ENERGEN TECH 2,Унисекс,Белый,Текстиль,0.0,14400.0,Premium,1
Puma Court Lally,Puma,38990.0,38990.0,0.0,Puma кроссовки,Court Lally,Женщины,Белый,кожа,0.0,9000.0,Premium,1
Kinetix Shelia 5Fx,Kinetix,17990.0,17990.0,0.0,Kinetix кроссовки,SHELIA 5FX,Женщины,Белый,кожа,0.0,5000.0,Mid-range,0
Lumberjack Int1225Y017 5Fx,Lumberjack,17990.0,17990.0,0.0,Lumberjack кроссовки,INT1225Y017 5FX,Женщины,Бежевый,кожа/Текстиль,0.0,4000.0,Mid-range,0
Lumberjack Int1225Y017 5Fx,Lumberjack,17990.0,17990.0,0.0,Lumberjack кроссовки,INT1225Y017 5FX,Женщины,Белый,кожа/Текстиль,0.0,4000.0,Mid-range,0
Butigo Int1225Y030 5Fx,Butigo,15990.0,15990.0,0.0,Butigo кроссовки,INT1225Y030 5FX,Женщины,Бежевый,кожа/Текстиль,0.0,2000.0,Mid-range,0
Frozen FrozeyckInt 5Fx  008,Frozen,9990.0,9990.0,0.0,Frozen кроссовки,FROZEY.CK-INT 5FX,Девочка,Фиолетовый,Текстиль,0.0,5000.0,Budget,0
Butigo Int1225Y066 5Fx,Butigo,11990.0,11990.0,0.0,Butigo обувь,INT1225Y066 5FX,Женщины,Зеленый,кожа,0.0,-2000.0,Budget,0
Us Polo Assn Patrick 5Fx,U.S. Polo Assn.,11990.0,11990.0,0.0,U.S. Polo Assn. сандалии,PATRICK 5FX,Мужчины,Синий,кожа,0.0,-8000.0,Budget,0
Kinetix Missori 5Fx,Kinetix,12990.0,12990.0,0.0,Kinetix сандалии,MISSORI 5FX,Женщины,Черный,кожа,0.0,0.0,Budget,0
Puma Court Lally,Puma,38990.0,38990.0,0.0,Puma кроссовки,Court Lally,Женщины,Черный,кожа,0.0,9000.0,Premium,1
adidas W Sl Sj T           White,adidas,17990.0,17990.0,0.0,adidas футболка,W SL SJ T           WHITE,Женщины,Белый,Текстиль,0.0,-14000.0,Mid-range,0
adidas Questar 3 M,adidas,59990.0,59990.0,0.0,adidas обувь,QUESTAR 3 M,Мужчины,Серый,Текстиль,0.0,28000.0,Luxury,0
Dockers 238246N 5Fx  011,DOCKERS,34990.0,34990.0,0.0,DOCKERS повседневная обувь,238246N 5FX,Мужчины,Бежевый,Кожа,0.0,10000.0,Premium,0
adidas Galaxy 7 W,adidas,39990.0,39990.0,0.0,adidas обувь,GALAXY 7 W,Женщины,Черный,Текстиль,0.0,8000.0,Premium,0
Kinetix Ranes 5Fx,Kinetix,18990.0,18990.0,0.0,Kinetix сандалии,RANES 5FX,Мужчины,Черный,Текстиль,0.0,6000.0,Mid-range,0
Lumberjack Bart 5Fx,Lumberjack,29990.0,29990.0,0.0,Lumberjack обувь,BART 5FX,Мужчины,Черный,Текстиль,0.0,16000.0,Mid-range,0
Lumberjack Bart 5Fx,Lumberjack,29990.0,29990.0,0.0,Lumberjack обувь,BART 5FX,Мужчины,Синий,Текстиль,0.0,16000.0,Mid-range,0
Polaris Int1225Y013 5Fx,Polaris,12990.0,12990.0,0.0,Polaris кроссовки,INT1225Y013 5FX,Женщины,Черный,кожа,0.0,5000.0,Budget,0
Polaris Int1225Y027 5Fx,Polaris,14990.0,14990.0,0.0,Polaris кроссовки,INT1225Y027 5FX,Женщины,Бежевый,кожа,0.0,7000.0,Budget,0
Polaris Int1225Y029 5Fx  014,Polaris,22990.0,22990.0,0.0,Polaris кроссовки,INT1225Y029 5FX,Женщины,Бежевый,Кожа,0.0,15000.0,Mid-range,0
Kinetix Int1225Y042 5Fx,Kinetix,16990.0,16990.0,0.0,Kinetix кроссовки,INT1225Y042 5FX,Женщины,Черный,Текстиль,0.0,4000.0,Mid-range,0
Kinetix JellyInt 5Fx,Kinetix,12990.0,12990.0,0.0,Kinetix обувь для бега,JELLY-INT 5FX,Девочка,Белый,кожа/Текстиль,0.0,0.0,Budget,0
Kinetix BabydinoInt 5Fx,Kinetix,13990.0,13990.0,0.0,Kinetix обувь для бега,BABYDINO-INT 5FX,Мальчик,Белый,кожа/Текстиль,0.0,1000.0,Budget,0
Polaris ClassicogirlInt 5Fx  010,Polaris,8990.0,8990.0,0.0,Polaris обувь для бега,CLASSICOGIRL-INT 5FX,Девочка,Розовый,кожа,0.0,1000.0,Budget,0
Lumberjack WinksInt 5Fx  008,Lumberjack,14990.0,14990.0,0.0,Lumberjack кроссовки,WINKS-INT 5FX,Девочка,Фиолетовый,кожа/Текстиль,0.0,1000.0,Budget,0
Lumberjack WinksInt 5Fx,Lumberjack,14990.0,14990.0,0.0,Lumberjack кроссовки,WINKS-INT 5FX,Девочка,Розовый,кожа/Текстиль,0.0,1000.0,Budget,0
Polaris ClassicoboyInt 5Fx,Polaris,8990.0,8990.0,0.0,Polaris обувь для бега,CLASSICOBOY-INT 5FX,Мальчик,Синий,Текстиль,0.0,1000.0,Budget,0
Kinetix SerenaInt 5Fx,Kinetix,12990.0,12990.0,0.0,Kinetix обувь для бега,SERENA-INT 5FX,Девочка,Розовый,кожа/Текстиль,0.0,0.0,Budget,0
Polaris HobbespInt 5Fx  010,Polaris,11990.0,11990.0,0.0,Polaris обувь,HOBBES.P-INT 5FX,Девочка,Розовый,кожа,0.0,4000.0,Budget,0
Reebok Reebok Road Strider,Reebok,24990.0,24990.0,0.0,Reebok обувь,REEBOK ROAD STRIDER,Мужчины,Черный,кожа,0.0,-600.0,Mid-range,1
Inci Formo 5Fx  013,İNCİ,39990.0,39990.0,0.0,İNCİ обувь,FORMO 5FX,Мужчины,Коричневый,Кожа,0.0,20000.0,Premium,0
Kinetix Estun 5Fx,Kinetix,17990.0,17990.0,0.0,Kinetix кроссовки,ESTUN 5FX,Женщины,Черный,кожа,0.0,5000.0,Mid-range,0
Reebok Zig Dynamica 5  005,Reebok,46990.0,46990.0,0.0,Reebok обувь,ZIG DYNAMICA 5,Унисекс,Белый,Текстиль,0.0,21400.0,Premium,1
Reebok Floatzig 1,Reebok,66990.0,66990.0,0.0,Reebok обувь,FLOATZIG 1,Мужчины,Черный,Текстиль,0.0,41400.0,Luxury,1
Reebok Floatzig 1  005,Reebok,66990.0,66990.0,0.0,Reebok обувь,FLOATZIG 1,Мужчины,Белый,Текстиль,0.0,41400.0,Luxury,1
Reebok R0360 Ankle Vector 3P,Reebok,7990.0,7990.0,0.0,Reebok носки,R0360 Ankle Vector 3P,Унисекс,Синий,Текстиль,0.0,-17600.0,Budget,1
Reebok R0418 Technical Sports Ru  008,Reebok,4990.0,4990.0,0.0,Reebok носки,R0418 Technical Sports Ru,Унисекс,Синий,Текстиль,0.0,-20600.0,Budget,1
Reebok R0564 Techs YogaPlts,Reebok,7990.0,7990.0,0.0,Reebok носки,R0564 TechS. Yoga/Plts,Унисекс,Черный,Текстиль,0.0,-17600.0,Budget,1
Reebok Activ Coll Dreamblend Pan,Reebok,34990.0,34990.0,0.0,Reebok Кальсоны,ACTIV COLL DREAMBLEND PAN,Мужчины,Синий,Полиамид,0.0,9400.0,Premium,1
Reebok Club C Grounds Uk  008,Reebok,44990.0,44990.0,0.0,Reebok кроссовки,CLUB C GROUNDS UK,Унисекс,Синий,кожа/Кожа,0.0,19400.0,Premium,1
Reebok Classic Leather,Reebok,44990.0,44990.0,0.0,Reebok кроссовки,CLASSIC LEATHER,Унисекс,Белый,кожа/Кожа,0.0,19400.0,Premium,1
Reebok Floatzig Adventure 1,Reebok,69990.0,69990.0,0.0,Reebok обувь,FLOATZIG ADVENTURE 1,Мужчины,Черный,Текстиль,0.0,44400.0,Luxury,1
Reebok 3 Pp Unisex Crew Socks,Reebok,7990.0,7990.0,0.0,Reebok носки,3 pp Unisex Crew Socks,Унисекс,Черный,Текстиль,0.0,-17600.0,Budget,1
Reebok 1 Pp Unisex Fitness Socks  008,Reebok,7990.0,7990.0,0.0,Reebok носки,1 pp Unisex Fitness Socks,Унисекс,Синий,Текстиль,0.0,-17600.0,Budget,1
Kinetix Frog B 5Fx  003,Kinetix,4990.0,4990.0,0.0,Kinetix сандалии,FROG B 5FX,Девочка,Розовый,Синтетика,0.0,-8000.0,Budget,0
Polaris 408023M5Fx  011,Polaris,13990.0,13990.0,0.0,Polaris сандалии,408023.M5FX,Мужчины,Бежевый,кожа,0.0,6000.0,Budget,0
Lumberjack Ml Biem 12Ns296 5Fx,Lumberjack,21990.0,21990.0,0.0,Lumberjack,ML BIEM 12NS296 5FX,Мужчины,Серый,Полиамид,0.0,8000.0,Mid-range,0
Kinetix Int1125Y103 5Fx,Kinetix,17990.0,17990.0,0.0,Kinetix кроссовки,INT1125Y103 5FX,Мужчины,Синий,Текстиль,0.0,5000.0,Mid-range,0
Oxide Int1125Y056 5Fx  011,Oxide,17990.0,17990.0,0.0,Oxide обувь,INT1125Y056 5FX,Мужчины,Бежевый,кожа,0.0,0.0,Mid-range,0
Lumberjack Ljk Temizleme Kopuk Seti,Lumberjack,1990.0,1990.0,0.0,Lumberjack Обувь-Аксессуары,LJK TEMIZLEME KOPUK SETI,Женщины,Разноцветный,Другие,0.0,-12000.0,Budget,0
Lumberjack Mb Darren 3Lu 31Bbt 4Pr,Lumberjack,2290.0,2290.0,0.0,Lumberjack носки,MB DARREN 3LU 31BBT 4PR,Мужчины,Черный,Текстиль,0.0,-11700.0,Budget,0
Kinetix IntLilya5Fx  008,Kinetix,15990.0,15990.0,0.0,Kinetix кроссовки,INT-LILYA-5FX,Женщины,Синий,кожа/Текстиль,0.0,3000.0,Mid-range,0
Reebok Cityride,Reebok,24990.0,24990.0,0.0,Reebok обувь,CITYRIDE,Мужчины,Черный,Текстиль,0.0,-600.0,Mid-range,1
